query_id,query_text,doc_id,path,title,score,snippet,sources,relevance
q022,hyprland configuration and window rules,hyprland-wiki/content/FAQ/_index.md#setting-the-env-fixes-it/screenshare-obs-no-worky/how-do-i-autostart-my-favorite-apps,hyprland-wiki/content/FAQ/_index.md,setting the env fixes it > Screenshare / OBS no worky > How do I autostart my favorite apps?,29.159092,"Using the window rules to assign apps to workspaces, you can open a bunch of",section:bm25plus,
q022,hyprland configuration and window rules,hyprland-wiki/content/FAQ/_index.md#usr-bin-env-bash/how-do-i-export-envvars-for-hyprland/my-screenshot-utilities-won-t-work-with-multiple-screens,hyprland-wiki/content/FAQ/_index.md,!/usr/bin/env bash > How do I export envvars for Hyprland? > My screenshot utilities won't work with multiple screens,29.518219,"Some programs like Flameshot (currently) have limited Wayland support, so on most",section:bm25plus,
q022,hyprland configuration and window rules,hyprland-wiki/content/Getting Started/Installation.md#distros/installation/packages/compile-from-source-automatically,hyprland-wiki/content/Getting Started/Installation.md,Distros > Installation > Packages > Compile from source automatically,37.742893,> [!WARNING],section:tfidf,
q022,hyprland configuration and window rules,hyprland-wiki/content/Useful Utilities/Clipboard-Managers.md#exec-once-wl-paste-watch-clipvault-store-min-entry-length-2-max-entries-200-max-entry-age-2d-store-any-data-but-with-additional-parameters/copyq,hyprland-wiki/content/Useful Utilities/Clipboard-Managers.md,"exec-once = wl-paste --watch clipvault store --min-entry-length 2 --max-entries 200 --max-entry-age 2d # Store any data, but with additional parameters > copyq",29.021748,Start by adding the following lines to your `~/.config/hypr/hyprland.conf`,section:bm25|section:bm25plus,
q022,hyprland configuration and window rules,hyprland-wiki/content/Useful Utilities/Other.md#workspace-management/window-switchers/keyboard-layout-management,hyprland-wiki/content/Useful Utilities/Other.md,Workspace management > Window switchers > Keyboard layout management,28.787735,[hyprland-per-window-layout](https://github.com/coffebar/hyprland-per-window-layout/),section:bm25|section:bm25plus|section:pivoted,
q022,hyprland configuration and window rules,hyprland-wiki/content/Useful Utilities/Screen-Sharing.md#prerequisites/xwayland,hyprland-wiki/content/Useful Utilities/Screen-Sharing.md,Prerequisites > XWayland,28.935488,If your screensharing application is running under XWayland (like Discord or,section:bm25plus,
q022,hyprland configuration and window rules,hyprland-wiki/content/Useful Utilities/Status-Bars.md#simple-status-bars/waybar/how-to-launch/window-title-is-missing,hyprland-wiki/content/Useful Utilities/Status-Bars.md,Simple status bars > Waybar > How to launch > Window title is missing,17.051725,The prefix for the window module that provides the title is `hyprland` not `wlr`.,section:bm25|section:pivoted,
q022,hyprland configuration and window rules,kubernetes-website/reference/instrumentation/metrics.md#metrics-v1-36/list-of-stable-kubernetes-metrics/list-of-alpha-kubernetes-metrics,kubernetes-website/reference/instrumentation/metrics.md,Metrics (v1.36) > List of Stable Kubernetes Metrics > List of Alpha Kubernetes Metrics,41.666252,"Alpha metrics do not have any API guarantees. These metrics must be used at your own risk, subsequent versions of Kubernetes may remove these metrics altogether, or mutate the API in such a way that breaks existing dashboards and alerts.",section:tfidf,
q022,hyprland configuration and window rules,kubernetes-website/reference/kubernetes-api/workload-resources/horizontal-pod-autoscaler-v2.md#horizontalpodautoscaler-horizontalpodautoscaler/horizontalpodautoscalerspec-horizontalpodautoscalerspec,kubernetes-website/reference/kubernetes-api/workload-resources/horizontal-pod-autoscaler-v2.md,HorizontalPodAutoscaler {#HorizontalPodAutoscaler} > HorizontalPodAutoscalerSpec {#HorizontalPodAutoscalerSpec},37.088150,HorizontalPodAutoscalerSpec describes the desired functionality of the HorizontalPodAutoscaler.,section:tfidf,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Introduction.md#per-section-documentation,niri/docs/wiki/Configuration:-Introduction.md,Per-Section Documentation,18.885948,You can find documentation for various sections of the config on these wiki pages:,section:bm25|section:pivoted,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Layer-Rules.md#overview,niri/docs/wiki/Configuration:-Layer-Rules.md,Overview,17.680845,<sup>Since: 25.01</sup>,section:pivoted,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Layer-Rules.md#overview/layer-surface-matching/dynamic-properties/baba-is-float,niri/docs/wiki/Configuration:-Layer-Rules.md,Overview > Layer Surface Matching > Dynamic Properties > `baba-is-float`,4.000000,<sup>Since: 25.05</sup>,section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Layer-Rules.md#overview/layer-surface-matching/dynamic-properties/block-out-from,niri/docs/wiki/Configuration:-Layer-Rules.md,Overview > Layer Surface Matching > Dynamic Properties > `block-out-from`,4.000000,You can block out surfaces from xdg-desktop-portal screencasts or all screen captures.,section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Miscellaneous.md#spawn-at-startup/spawn-sh-at-startup/blur/off,niri/docs/wiki/Configuration:-Miscellaneous.md,`spawn-at-startup` > `spawn-sh-at-startup` > `blur` > `off`,30.083954,"By default, blur is available on request by a window or layer surface (via the `ext-background-effect` protocol).",section:bm25|section:bm25plus|section:boolean|section:pivoted,
q022,hyprland configuration and window rules,niri/docs/wiki/Configuration:-Window-Rules.md#overview/window-matching/dynamic-properties/focus-ring-and-border,niri/docs/wiki/Configuration:-Window-Rules.md,Overview > Window Matching > Dynamic Properties > `focus-ring` and `border`,4.000000,<sup>Since: 0.1.6</sup>,section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/FAQ.md#how-to-disable-client-side-decorations-make-windows-rectangular/why-are-transparent-windows-tinted-why-is-the-border-focus-ring-showing-up-through-semitransparent-windows,niri/docs/wiki/FAQ.md,How to disable client-side decorations/make windows rectangular? > Why are transparent windows tinted? / Why is the border/focus ring showing up through semitransparent windows?,4.000000,"Uncomment the [`prefer-no-csd` setting](./Configuration:-Miscellaneous.md#prefer-no-csd) at the top level of the config, and then restart your apps.",section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Fullscreen-and-Maximize.md#maximized-full-width-columns,niri/docs/wiki/Fullscreen-and-Maximize.md,Maximized (full-width) columns,4.000000,Maximizing the column via `maximize-column` (bound to <kbd>Mod</kbd><kbd>F</kbd> by default) expands its width to cover the whole screen.,section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Screencasting.md#overview/block-out-windows,niri/docs/wiki/Screencasting.md,Overview > Block out windows,4.000000,"You can block out specific windows from screencasts, replacing them with solid black rectangles.",section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Screencasting.md#overview/block-out-windows/indicate-screencasted-windows,niri/docs/wiki/Screencasting.md,Overview > Block out windows > Indicate screencasted windows,4.000000,<sup>Since: 25.02</sup>,section:boolean,
q022,hyprland configuration and window rules,niri/docs/wiki/Window-Effects.md#overview,niri/docs/wiki/Window-Effects.md,Overview,19.796524,<sup>Since: 26.04</sup>,section:bm25|section:boolean|section:pivoted,
q022,hyprland configuration and window rules,niri/docs/wiki/Window-Effects.md#overview/blur,niri/docs/wiki/Window-Effects.md,Overview > Blur,40.164505,Windows and layer surfaces can request their background to be blurred via the [`ext-background-effect` protocol](https://wayland.app/protocols/ext-background-effect-v1).,section:bm25|section:pivoted|section:tfidf,
q022,hyprland configuration and window rules,niri/docs/wiki/Window-Effects.md#overview/blur/xray,niri/docs/wiki/Window-Effects.md,Overview > Blur > Xray,17.956997,"Xray makes the window background ""see through"" to your wallpaper, ignoring any other windows below.",section:boolean|section:pivoted,
q022,hyprland configuration and window rules,niri/docs/wiki/_Sidebar.md#usage/configuration,niri/docs/wiki/_Sidebar.md,Usage > Configuration,29.022209,* [Introduction](./Configuration:-Introduction.md),section:bm25|section:bm25plus|section:pivoted,
q022,hyprland configuration and window rules,wezterm/changelog.md#3303-2879-3323/updated/20210314-114017-04b7cedd,wezterm/changelog.md,3303 #2879 #3323 > Updated > 20210314-114017-04b7cedd,37.113010,* New: [tab_bar_style](config/lua/config/tab_bar_style.md) allows customizing the appearance of the rest of the tab bar.,section:tfidf,
q022,hyprland configuration and window rules,wezterm/changelog.md#3303-2879-3323/updated/20210502-154244-3f7122cb,wezterm/changelog.md,3303 #2879 #3323 > Updated > 20210502-154244-3f7122cb,34.486313,"* Fixed: red and blue subpixel channels were swapped, leading to excessively blurry text when using `freetype_load_flags=""HorizontalLcd""`. [#639](https://github.com/wezterm/wezterm/issues/639)",section:tfidf,
q022,hyprland configuration and window rules,wezterm/config/lua/wezterm/nerdfonts.md#wezterm-nerdfonts,wezterm/config/lua/wezterm/nerdfonts.md,`wezterm.nerdfonts`,35.639088,{{since('20220319-142410-0fcdea07')}},section:tfidf,
q023,json parsing objects arrays and nested values,github-docs/actions/reference/workflows-and-actions/expressions.md#literals/functions/fromjson,github-docs/actions/reference/workflows-and-actions/expressions.md,Literals > Functions > fromJSON,41.446999,`fromJSON(value)`,section:bm25|section:bm25plus|section:boolean|section:pivoted,
q023,json parsing objects arrays and nested values,hugoDocs/content/en/configuration/build.md#cache-busters/build-stats,hugoDocs/content/en/configuration/build.md,Cache busters > Build stats,32.697868,{{< code-toggle config=build.buildStats />}},section:bm25plus|section:boolean,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/encodings/kyaml.md#getting-started-with-kyaml/basic-structure,kubernetes-website/reference/encodings/kyaml.md,Getting started with KYAML > Basic Structure,34.239952,KYAML uses *flow style* syntax with `{}` for objects and `[]` for arrays. All string values must be **double-quoted**.,section:bm25|section:bm25plus,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/common-definitions/status.md#root,kubernetes-website/reference/kubernetes-api/common-definitions/status.md,root,31.133301,---,section:bm25plus|section:boolean,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/config-and-storage-resources/volume.md#volume-volume/exposed-persistent-volumes/projections,kubernetes-website/reference/kubernetes-api/config-and-storage-resources/volume.md,Volume {#Volume} > Exposed Persistent volumes > Projections,47.967865,- **configMap** (ConfigMapVolumeSource),section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/extend-resources/custom-resource-definition-v1.md#customresourcedefinition-customresourcedefinition/jsonschemaprops-jsonschemaprops,kubernetes-website/reference/kubernetes-api/extend-resources/custom-resource-definition-v1.md,CustomResourceDefinition {#CustomResourceDefinition} > JSONSchemaProps {#JSONSchemaProps},65.136032,JSONSchemaProps is a JSON-Schema following Specification Draft 4 (http://json-schema.org/).,section:bm25plus|section:boolean|section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-binding-v1.md#mutatingadmissionpolicybinding-mutatingadmissionpolicybinding/mutatingadmissionpolicy-mutatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-binding-v1.md,MutatingAdmissionPolicyBinding {#MutatingAdmissionPolicyBinding} > MutatingAdmissionPolicy {#MutatingAdmissionPolicy},68.993156,MutatingAdmissionPolicy describes the definition of an admission mutation policy that mutates the object coming into admission chain.,section:boolean|section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-v1.md#mutatingadmissionpolicy-mutatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-v1.md,MutatingAdmissionPolicy {#MutatingAdmissionPolicy},68.645004,MutatingAdmissionPolicy describes the definition of an admission mutation policy that mutates the object coming into admission chain.,section:boolean|section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/policy-resources/validating-admission-policy-binding-v1.md#validatingadmissionpolicybinding-validatingadmissionpolicybinding/validatingadmissionpolicy-validatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/validating-admission-policy-binding-v1.md,ValidatingAdmissionPolicyBinding {#ValidatingAdmissionPolicyBinding} > ValidatingAdmissionPolicy {#ValidatingAdmissionPolicy},53.484749,ValidatingAdmissionPolicy describes the definition of an admission validation policy that accepts or rejects an object without changing it.,section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/policy-resources/validating-admission-policy-v1.md#validatingadmissionpolicy-validatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/validating-admission-policy-v1.md,ValidatingAdmissionPolicy {#ValidatingAdmissionPolicy},53.155552,ValidatingAdmissionPolicy describes the definition of an admission validation policy that accepts or rejects an object without changing it.,section:tfidf,
q023,json parsing objects arrays and nested values,kubernetes-website/reference/kubernetes-api/workload-resources/pod-v1.md#pod-pod/podstatus-podstatus,kubernetes-website/reference/kubernetes-api/workload-resources/pod-v1.md,Pod {#Pod} > PodStatus {#PodStatus},48.641289,"PodStatus represents information about the status of a pod. Status may trail the actual state of a system, especially if the node that hosts the pod cannot contact the control plane.",section:tfidf,
q023,json parsing objects arrays and nested values,nushell.github.io/blog/2026-04-11-nushell_v0_112_1.md#full-changelog-jumptoc,nushell.github.io/blog/2026-04-11-nushell_v0_112_1.md,Full changelog <JumpToc/>,46.467545,| author                                                       | title                                                                                                                          | link                                                    |,section:tfidf,
q023,json parsing objects arrays and nested values,nushell.github.io/book/working_with_lists.md#/creating-lists,nushell.github.io/book/working_with_lists.md,=> ╰───┴──────╯ > Creating lists,31.559383,A list is an ordered collection of values.,section:bm25|section:bm25plus,
q023,json parsing objects arrays and nested values,nushell.github.io/contributor-book/plugin_protocol_reference.md#plugin-protocol-reference/encoding/json,nushell.github.io/contributor-book/plugin_protocol_reference.md,Plugin protocol reference > Encoding > JSON,41.252480,"The JSON encoding defines messages as JSON objects. No separator or padding is required. Whitespace within the message object as well as between messages is permitted, including newlines.",section:bm25|section:bm25plus|section:boolean|section:pivoted,
q023,json parsing objects arrays and nested values,nushell.github.io/cookbook/jq_v_nushell.md#/filtering-and-mapping-over-nested-items,nushell.github.io/cookbook/jq_v_nushell.md,=> ╰───┴─────╯ > Filtering and mapping over nested items,17.170254,"In `jq`, to filter and map over a tree we do:",section:bm25|section:pivoted,
q023,json parsing objects arrays and nested values,nushell.github.io/cookbook/jq_v_nushell.md#/filtering-nested-arrays,nushell.github.io/cookbook/jq_v_nushell.md,=> ╰───┴────╯ > Filtering nested arrays,42.293015,"In `jq`, to filter nested arrays we do:",section:bm25|section:bm25plus|section:boolean|section:pivoted,
q023,json parsing objects arrays and nested values,nushell.github.io/zh-CN/cookbook/jq_v_nushell.md#/,nushell.github.io/zh-CN/cookbook/jq_v_nushell.md,=> ╰───┴─────╯ > 过滤和映射嵌套项,18.047743,在 `jq` 中，要过滤和映射树，我们这样做：,section:bm25|section:pivoted,
q023,json parsing objects arrays and nested values,rustc-dev-guide/src/borrow-check/drop-check.md#drop-check/how-values-are-dropped,rustc-dev-guide/src/borrow-check/drop-check.md,Drop Check > How values are dropped,16.514622,"At its core, a value of type `T` is dropped by executing its ""drop",section:pivoted,
q023,json parsing objects arrays and nested values,vscode-docs/api/references/contribution-points.md#contribution-points/contributes-configuration/configuration-property-schema/type,vscode-docs/api/references/contribution-points.md,Contribution Points > contributes.configuration > Configuration property schema > type,45.114189,"Entries of type `number` 4️⃣ , `string` 5️⃣ , `boolean` 6️⃣ can be edited directly in the settings UI.",section:bm25|section:bm25plus|section:boolean|section:pivoted|section:tfidf,
q023,json parsing objects arrays and nested values,vscode-docs/docs/cpp/natvis.md#natvis-custom-views-for-native-objects/schema,vscode-docs/docs/cpp/natvis.md,Natvis: Custom views for native objects > Schema,44.470718,The Natvis schema is provided here for convenience:,section:tfidf,
q023,json parsing objects arrays and nested values,vscode-docs/release-notes/July_2016.md#july-2016-version-1-4/languages/json-completions,vscode-docs/release-notes/July_2016.md,July 2016 (version 1.4) > Languages > JSON completions,41.173161,There have been some small improvements for JSON completions:,section:bm25|section:bm25plus|section:boolean|section:pivoted,
q023,json parsing objects arrays and nested values,vscode-docs/release-notes/v1_56.md#april-2021-version-1-56/proposed-extension-apis/improved-transfer-of-arraybuffers-to-and-from-webviews,vscode-docs/release-notes/v1_56.md,April 2021 (version 1.56) > Proposed extension APIs > Improved transfer of ArrayBuffers to and from webviews,17.580032,"In current versions of VS Code, sending typed arrays to or from a webview has a few quirks:",section:pivoted,
q023,json parsing objects arrays and nested values,vscode-docs/release-notes/v1_57.md#may-2021-version-1-57/extension-authoring/improved-webview-array-buffer-transfers,vscode-docs/release-notes/v1_57.md,May 2021 (version 1.57) > Extension authoring > Improved webview array buffer transfers,18.072886,"In previous versions of VS Code, sending typed arrays to or from a webview had a few quirks:",section:pivoted,
q023,json parsing objects arrays and nested values,wezterm/config/lua/wezterm.serde/index.markdown#wezterm-serde-module,wezterm/config/lua/wezterm.serde/index.markdown,`wezterm.serde` module,17.350979,{{since('nightly')}},section:bm25,
q024,json serialization and deserialization with serde,cargo/src/doc/src/guide/cargo-home.md#cargo-home/caching-the-cargo-home-in-ci,cargo/src/doc/src/guide/cargo-home.md,Cargo Home > Caching the Cargo home in CI,4.000000,"To avoid redownloading all crate dependencies during continuous integration, you can cache the `$CARGO_HOME` directory.",section:boolean,
q024,json serialization and deserialization with serde,cargo/src/doc/src/reference/features-examples.md#features-examples/extending-behavior,cargo/src/doc/src/reference/features-examples.md,Features Examples > Extending behavior,30.189543,The [`serde_json`] package has a [`preserve_order` feature][serde_json-preserve_order],section:bm25|section:bm25plus|section:pivoted,
q024,json serialization and deserialization with serde,cargo/src/doc/src/reference/features-examples.md#features-examples/proc-macro-companion-package,cargo/src/doc/src/reference/features-examples.md,Features Examples > Proc-macro companion package,18.123880,"Some packages have a proc-macro that is intimately tied with it. However, not",section:pivoted,
q024,json serialization and deserialization with serde,cargo/src/doc/src/reference/features.md#enables-parallel-processing-support-by-enabling-the-rayon-feature-of-jpeg-decoder,cargo/src/doc/src/reference/features.md,"Enables parallel processing support by enabling the ""rayon"" feature of jpeg-decoder.",35.738541,"parallel = [""jpeg-decoder/rayon""]",section:bm25|section:bm25plus|section:boolean|section:pivoted,
q024,json serialization and deserialization with serde,json/README.md#derive-serialize-deserialize,json/README.md,"[derive(Serialize, Deserialize)]",42.808857,struct Address {,section:boolean|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#derive-serialize-deserialize/constructing-json-values,json/README.md,"[derive(Serialize, Deserialize)] > Constructing JSON values",49.174892,Serde JSON provides a [`json!` macro][macro] to build `serde_json::Value`,section:bm25|section:bm25plus|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#derive-serialize-deserialize/creating-json-by-serializing-data-structures,json/README.md,"[derive(Serialize, Deserialize)] > Creating JSON by serializing data structures",28.977135,A data structure can be converted to a JSON string by,section:bm25|section:bm25plus|section:pivoted,
q024,json serialization and deserialization with serde,json/README.md#derive-serialize-deserialize/no-std-support,json/README.md,"[derive(Serialize, Deserialize)] > No-std support",49.509460,"As long as there is a memory allocator, it is possible to use serde_json without",section:bm25|section:bm25plus|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#derive-serialize-deserialize/performance,json/README.md,"[derive(Serialize, Deserialize)] > Performance",64.709557,It is fast. You should expect in the ballpark of 500 to 1000 megabytes per,section:bm25|section:bm25plus|section:boolean|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#serde-json-emsp-build-status-actions-latest-version-crates-io,json/README.md,Serde JSON &emsp; [![Build Status]][actions] [![Latest Version]][crates.io],48.227200,[Build Status]: https://img.shields.io/github/actions/workflow/status/serde-rs/json/ci.yml?branch=master,section:bm25|section:bm25plus|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#serde-json-emsp-build-status-actions-latest-version-crates-io/operating-on-untyped-json-values,json/README.md,Serde JSON &emsp; [![Build Status]][actions] [![Latest Version]][crates.io] > Operating on untyped JSON values,49.144089,Any valid JSON data can be manipulated in the following recursive enum,section:bm25|section:tfidf,
q024,json serialization and deserialization with serde,json/README.md#serde-json-emsp-build-status-actions-latest-version-crates-io/parsing-json-as-strongly-typed-data-structures,json/README.md,Serde JSON &emsp; [![Build Status]][actions] [![Latest Version]][crates.io] > Parsing JSON as strongly typed data structures,17.308037,Serde provides a powerful way of mapping JSON data into Rust data structures,section:bm25,
q024,json serialization and deserialization with serde,kubernetes-website/reference/using-api/api-concepts.md#kubernetes-api-terminology-standard-api-terminology/http-media-types-alternate-representations-of-resources,kubernetes-website/reference/using-api/api-concepts.md,Kubernetes API terminology {#standard-api-terminology} > HTTP media types {#alternate-representations-of-resources},4.000000,"Over HTTP, Kubernetes supports JSON, YAML, CBOR and Protobuf wire encodings.",section:boolean,
q024,json serialization and deserialization with serde,kubernetes-website/reference/using-api/server-side-apply.md#field-management/serialization,kubernetes-website/reference/using-api/server-side-apply.md,Field management > Serialization,4.000000,"At the protocol level, Kubernetes represents Server-Side Apply message bodies",section:boolean,
q024,json serialization and deserialization with serde,nushell.github.io/blog/2022-03-22-nushell_0_60.md#new-plugin-architecture,nushell.github.io/blog/2022-03-22-nushell_0_60.md,New plugin architecture,4.000000,"Rather that scanning for all new plugins on startup like we did with 0.44 (and taking ages to start Nu), the new `register` command stores the",section:boolean,
q024,json serialization and deserialization with serde,nushell.github.io/blog/2024-06-25-nushell_0_95_0.md#all-breaking-changes-toc-table-of-content/notes-for-plugin-developers-toc-table-of-content/api-toc-table-of-content,nushell.github.io/blog/2024-06-25-nushell_0_95_0.md,All breaking changes [[toc](#table-of-content)] > Notes for plugin developers [[toc](#table-of-content)] > API [[toc](#table-of-content)],30.738070,- The `Plugin` trait now has a required method `fn version(&self) -> String`. The following implementation should suffice in most cases:,section:bm25plus,
q024,json serialization and deserialization with serde,nushell.github.io/blog/2025-02-04-nushell_0_102_0.md#full-changelog-toc-table-of-contents,nushell.github.io/blog/2025-02-04-nushell_0_102_0.md,Full changelog [[toc](#table-of-contents)],39.868088,| author                                               | title                                                                                                                 | link                                                    |,section:tfidf,
q024,json serialization and deserialization with serde,nushell.github.io/contributor-book/plugins.md#plugins/creating-a-plugin-in-rust,nushell.github.io/contributor-book/plugins.md,Plugins > Creating a plugin (in Rust),42.427956,"In this section, we'll walk through creating a Nu plugin using Rust.",section:boolean|section:tfidf,
q024,json serialization and deserialization with serde,serde/serde_core/README.md#derive,serde/serde_core/README.md,\[derive()\]**.,41.240269,"In crates that derive an implementation of `Serialize` or `Deserialize`, you",section:bm25|section:bm25plus|section:boolean|section:pivoted|section:tfidf,
q024,json serialization and deserialization with serde,wezterm/changelog.md#6581/new,wezterm/changelog.md,6581 > New,40.389885,* [wezterm.serde](config/lua/wezterm.serde/index.md) module for serialization,section:bm25plus|section:boolean|section:tfidf,
q025,kubernetes deployments services and pods,docker-docs/desktop/release-notes.md#4-71-0/4-51-0/new,docker-docs/desktop/release-notes.md,4.71.0 > 4.51.0 > New,41.048897,"- You can now set up your Kubernetes resources from the **Kubernetes** view. This new view also provides a real-time display of your pods, services, and deployments.",section:bm25|section:bm25plus|section:boolean,
q025,kubernetes deployments services and pods,docker-docs/desktop/use-desktop/kubernetes.md#enable-kubernetes/dashboard-view,docker-docs/desktop/use-desktop/kubernetes.md,Enable Kubernetes > Dashboard view,37.696354,"When a Kubernetes cluster is enabled, the **Kubernetes** view displays a live dashboard view showing:",section:bm25|section:bm25plus,
q025,kubernetes deployments services and pods,kubernetes-website/concepts/architecture/_index.md#control-plane-components/architecture-variations/control-plane-deployment-options,kubernetes-website/concepts/architecture/_index.md,Control plane components > Architecture variations > Control plane deployment options,38.835510,The control plane components can be deployed in several ways:,section:bm25|section:bm25plus|section:boolean|section:pivoted,
q025,kubernetes deployments services and pods,kubernetes-website/concepts/services-networking/_index.md#the-kubernetes-network-model,kubernetes-website/concepts/services-networking/_index.md,The Kubernetes network model,48.172112,The Kubernetes network model is built out of several pieces:,section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/concepts/services-networking/dns-pod-service.md#root,kubernetes-website/concepts/services-networking/dns-pod-service.md,root,21.891499,---,section:pivoted,
q025,kubernetes deployments services and pods,kubernetes-website/concepts/services-networking/ingress.md#terminology,kubernetes-website/concepts/services-networking/ingress.md,Terminology,5.000000,"For clarity, this guide defines the following terms:",section:boolean,
q025,kubernetes deployments services and pods,kubernetes-website/concepts/workloads/controllers/daemonset.md#writing-a-daemonset-spec/alternatives-to-daemonset/deployments,kubernetes-website/concepts/workloads/controllers/daemonset.md,Writing a DaemonSet Spec > Alternatives to DaemonSet > Deployments,5.000000,DaemonSets are similar to [Deployments](/docs/concepts/workloads/controllers/deployment/) in that,section:boolean,
q025,kubernetes deployments services and pods,kubernetes-website/reference/command-line-tools-reference/kube-controller-manager.md#heading-synopsis/heading-options,kubernetes-website/reference/command-line-tools-reference/kube-controller-manager.md,"{{% heading ""synopsis"" %}} > {{% heading ""options"" %}}",55.479736,"<table style=""width: 100%; table-layout: fixed;"">",section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/reference/command-line-tools-reference/kubelet.md#heading-synopsis/heading-options,kubernetes-website/reference/command-line-tools-reference/kubelet.md,"{{% heading ""synopsis"" %}} > {{% heading ""options"" %}}",53.107979,"<table style=""width: 100%; table-layout: fixed;"">",section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/reference/glossary/namespace.md#root,kubernetes-website/reference/glossary/namespace.md,root,5.000000,---,section:boolean,
q025,kubernetes deployments services and pods,kubernetes-website/reference/instrumentation/metrics.md#metrics-v1-36/list-of-stable-kubernetes-metrics/list-of-alpha-kubernetes-metrics,kubernetes-website/reference/instrumentation/metrics.md,Metrics (v1.36) > List of Stable Kubernetes Metrics > List of Alpha Kubernetes Metrics,58.264038,"Alpha metrics do not have any API guarantees. These metrics must be used at your own risk, subsequent versions of Kubernetes may remove these metrics altogether, or mutate the API in such a way that breaks existing dashboards and alerts.",section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-binding-v1.md#mutatingadmissionpolicybinding-mutatingadmissionpolicybinding/mutatingadmissionpolicy-mutatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-binding-v1.md,MutatingAdmissionPolicyBinding {#MutatingAdmissionPolicyBinding} > MutatingAdmissionPolicy {#MutatingAdmissionPolicy},49.627186,MutatingAdmissionPolicy describes the definition of an admission mutation policy that mutates the object coming into admission chain.,section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-v1.md#mutatingadmissionpolicy-mutatingadmissionpolicy,kubernetes-website/reference/kubernetes-api/policy-resources/mutating-admission-policy-v1.md,MutatingAdmissionPolicy {#MutatingAdmissionPolicy},49.590843,MutatingAdmissionPolicy describes the definition of an admission mutation policy that mutates the object coming into admission chain.,section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/reference/kubernetes-api/service-resources/service-v1.md#service-service/servicespec-servicespec,kubernetes-website/reference/kubernetes-api/service-resources/service-v1.md,Service {#Service} > ServiceSpec {#ServiceSpec},55.005417,ServiceSpec describes the attributes that a user creates on a service.,section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/setup/best-practices/multiple-zones.md#background/networking,kubernetes-website/setup/best-practices/multiple-zones.md,Background > Networking,5.000000,"By itself, Kubernetes does not include zone-aware networking. You can use a",section:boolean,
q025,kubernetes deployments services and pods,kubernetes-website/setup/production-environment/_index.md#production-considerations/production-cluster-setup/production-control-plane,kubernetes-website/setup/production-environment/_index.md,Production considerations > Production cluster setup > Production control plane,49.567585,The simplest Kubernetes cluster has the entire control plane and worker node,section:tfidf,
q025,kubernetes deployments services and pods,kubernetes-website/tasks/administer-cluster/namespaces.md#heading-prerequisites,kubernetes-website/tasks/administer-cluster/namespaces.md,"{{% heading ""prerequisites"" %}}",39.869129,* Have an [existing Kubernetes cluster](/docs/setup/).,section:bm25|section:bm25plus|section:boolean,
